index,speaker_id,file_name,system_id,class_name,file_path,target
35,LA_0079,LA_T_3346004,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_3346004.flac,0
36,LA_0079,LA_T_3441957,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_3441957.flac,0
37,LA_0079,LA_T_3561136,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_3561136.flac,0
38,LA_0079,LA_T_3576775,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_3576775.flac,0
39,LA_0079,LA_T_3580508,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_3580508.flac,0
40,LA_0079,LA_T_3635733,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_3635733.flac,0
41,LA_0079,LA_T_3636245,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_3636245.flac,0
42,LA_0079,LA_T_3810183,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_3810183.flac,0
43,LA_0079,LA_T_3849267,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_3849267.flac,0
44,LA_0079,LA_T_3995089,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_3995089.flac,0
45,LA_0079,LA_T_3999087,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_3999087.flac,0
46,LA_0079,LA_T_3999267,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_3999267.flac,0
47,LA_0079,LA_T_4053835,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_4053835.flac,0
48,LA_0079,LA_T_4118798,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_4118798.flac,0
49,LA_0079,LA_T_4155454,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_4155454.flac,0
50,LA_0079,LA_T_4179989,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_4179989.flac,0
51,LA_0079,LA_T_4197307,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_4197307.flac,0
52,LA_0079,LA_T_4237787,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_4237787.flac,0
53,LA_0079,LA_T_4239283,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_4239283.flac,0
54,LA_0079,LA_T_4244329,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_4244329.flac,0
55,LA_0079,LA_T_4339311,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_4339311.flac,0
56,LA_0079,LA_T_4362109,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_4362109.flac,0
57,LA_0079,LA_T_4428691,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_4428691.flac,0
58,LA_0079,LA_T_4752788,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_4752788.flac,0
59,LA_0079,LA_T_4756464,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_4756464.flac,0
60,LA_0079,LA_T_4822766,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_4822766.flac,0
61,LA_0079,LA_T_5096578,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_5096578.flac,0
62,LA_0079,LA_T_5161420,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_5161420.flac,0
63,LA_0079,LA_T_5191549,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_5191549.flac,0
64,LA_0079,LA_T_5337549,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_5337549.flac,0
65,LA_0079,LA_T_5387852,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_5387852.flac,0
66,LA_0079,LA_T_5521272,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_5521272.flac,0
67,LA_0079,LA_T_5761909,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_5761909.flac,0
68,LA_0079,LA_T_5777819,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_5777819.flac,0
69,LA_0079,LA_T_5785306,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_5785306.flac,0
70,LA_0079,LA_T_5954195,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_5954195.flac,0
71,LA_0079,LA_T_6058143,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6058143.flac,0
72,LA_0079,LA_T_6074694,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6074694.flac,0
73,LA_0079,LA_T_6105178,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6105178.flac,0
74,LA_0079,LA_T_6200206,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6200206.flac,0
75,LA_0079,LA_T_6214695,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6214695.flac,0
76,LA_0079,LA_T_6324553,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6324553.flac,0
77,LA_0079,LA_T_6335714,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6335714.flac,0
78,LA_0079,LA_T_6370865,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6370865.flac,0
79,LA_0079,LA_T_6405980,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6405980.flac,0
80,LA_0079,LA_T_6426017,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6426017.flac,0
81,LA_0079,LA_T_6492747,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6492747.flac,0
82,LA_0079,LA_T_6618587,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6618587.flac,0
83,LA_0079,LA_T_6630946,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6630946.flac,0
84,LA_0079,LA_T_6721654,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6721654.flac,0
85,LA_0079,LA_T_6736628,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6736628.flac,0
86,LA_0079,LA_T_6768659,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6768659.flac,0
87,LA_0079,LA_T_6960204,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_6960204.flac,0
88,LA_0079,LA_T_7122854,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_7122854.flac,0
89,LA_0079,LA_T_7123800,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_7123800.flac,0
90,LA_0079,LA_T_7248140,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_7248140.flac,0
91,LA_0079,LA_T_7288400,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_7288400.flac,0
92,LA_0079,LA_T_7397041,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_7397041.flac,0
93,LA_0079,LA_T_7677120,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_7677120.flac,0
94,LA_0079,LA_T_7737943,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_7737943.flac,0
95,LA_0079,LA_T_7744923,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_7744923.flac,0
96,LA_0079,LA_T_8115679,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_8115679.flac,0
97,LA_0079,LA_T_8145267,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_8145267.flac,0
98,LA_0079,LA_T_8324598,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_8324598.flac,0
99,LA_0079,LA_T_8449978,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_8449978.flac,0
100,LA_0079,LA_T_8458654,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_8458654.flac,0
101,LA_0079,LA_T_8507928,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_8507928.flac,0
102,LA_0079,LA_T_8638376,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_8638376.flac,0
103,LA_0079,LA_T_8682959,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_8682959.flac,0
104,LA_0079,LA_T_9107429,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9107429.flac,0
105,LA_0079,LA_T_9152126,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9152126.flac,0
106,LA_0079,LA_T_9188299,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9188299.flac,0
107,LA_0079,LA_T_9258514,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9258514.flac,0
108,LA_0079,LA_T_9341221,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9341221.flac,0
109,LA_0079,LA_T_9431341,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9431341.flac,0
110,LA_0079,LA_T_9437384,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9437384.flac,0
111,LA_0079,LA_T_9456128,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9456128.flac,0
112,LA_0079,LA_T_9488159,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9488159.flac,0
113,LA_0079,LA_T_9515789,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9515789.flac,0
114,LA_0079,LA_T_9526930,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9526930.flac,0
115,LA_0079,LA_T_9534983,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9534983.flac,0
116,LA_0079,LA_T_9543922,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9543922.flac,0
117,LA_0079,LA_T_9596913,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9596913.flac,0
118,LA_0079,LA_T_9669914,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9669914.flac,0
119,LA_0079,LA_T_9701712,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9701712.flac,0
120,LA_0079,LA_T_9789409,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9789409.flac,0
121,LA_0079,LA_T_9803720,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9803720.flac,0
122,LA_0079,LA_T_9874922,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9874922.flac,0
123,LA_0079,LA_T_9897034,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9897034.flac,0
124,LA_0079,LA_T_9905136,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9905136.flac,0
125,LA_0079,LA_T_9907603,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9907603.flac,0
126,LA_0079,LA_T_9926593,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_9926593.flac,0
127,LA_0080,LA_T_1078395,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1078395.flac,0
128,LA_0080,LA_T_1257508,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1257508.flac,0
129,LA_0080,LA_T_1290428,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1290428.flac,0
130,LA_0080,LA_T_1373249,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1373249.flac,0
131,LA_0080,LA_T_1411980,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1411980.flac,0
132,LA_0080,LA_T_1455233,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1455233.flac,0
133,LA_0080,LA_T_1470659,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1470659.flac,0
134,LA_0080,LA_T_1511191,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1511191.flac,0
135,LA_0080,LA_T_1618831,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1618831.flac,0
136,LA_0080,LA_T_1625761,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1625761.flac,0
137,LA_0080,LA_T_1651877,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1651877.flac,0
138,LA_0080,LA_T_1702062,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1702062.flac,0
139,LA_0080,LA_T_1735385,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1735385.flac,0
140,LA_0080,LA_T_1795259,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1795259.flac,0
141,LA_0080,LA_T_1820456,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1820456.flac,0
142,LA_0080,LA_T_1909202,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_1909202.flac,0
143,LA_0080,LA_T_2091969,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_2091969.flac,0
144,LA_0080,LA_T_2335057,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_2335057.flac,0
145,LA_0080,LA_T_2386039,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_2386039.flac,0
146,LA_0080,LA_T_2407353,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_2407353.flac,0
147,LA_0080,LA_T_2486958,-,bonafide,/home/durgesh/DeepFake/N_DTFAT/DTFAT/egs/Datasets/LA/ASVspoof2019_LA_train/flac/LA_T_2486958.flac,0
